time,x,y,z,qx,qy,qz,qw,cov_00,cov_01,cov_02,cov_03,cov_04,cov_05,cov_10,cov_11,cov_12,cov_13,cov_14,cov_15,cov_20,cov_21,cov_22,cov_23,cov_24,cov_25,cov_30,cov_31,cov_32,cov_33,cov_34,cov_35,cov_40,cov_41,cov_42,cov_43,cov_44,cov_45,cov_50,cov_51,cov_52,cov_53,cov_54,cov_55
1786181340.395679235,-0.499770,0.208152,-0.003927,-0.003731,0.006612,-0.006359,0.999951,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.399924755,-0.499487,0.208187,-0.003864,-0.003694,0.006589,-0.005857,0.999954,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.405671835,-0.499133,0.208238,-0.003779,-0.003690,0.006574,-0.005223,0.999958,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.409981489,-0.498891,0.208275,-0.003714,-0.003721,0.006575,-0.004780,0.999960,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.415683508,-0.498586,0.208320,-0.003630,-0.003752,0.006582,-0.004222,0.999962,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.419852495,-0.498384,0.208339,-0.003569,-0.003767,0.006589,-0.003833,0.999964,1.129039e-06,-1.552330e-07,1.804125e-07,-1.214876e-08,-7.551143e-08,-2.097864e-08,-1.552330e-07,1.364147e-06,-1.410188e-08,1.030728e-07,1.754608e-08,8.892290e-08,1.804125e-07,-1.410188e-08,1.088656e-06,-7.190985e-08,-1.032008e-07,2.198852e-08,-1.214876e-08,1.030728e-07,-7.190985e-08,1.154917e-07,2.346715e-08,-3.327727e-08,-7.551143e-08,1.754608e-08,-1.032008e-07,2.346715e-08,8.779705e-08,-2.085346e-08,-2.097864e-08,8.892290e-08,2.198852e-08,-3.327727e-08,-2.085346e-08,8.834893e-08
1786181340.425670385,-0.497090,0.209401,-0.004152,-0.004112,0.006735,-0.003492,0.999963,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.429857731,-0.496914,0.209405,-0.004106,-0.004139,0.006750,-0.003131,0.999964,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.435683727,-0.496709,0.209399,-0.004044,-0.004164,0.006759,-0.002642,0.999965,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.439743042,-0.496598,0.209385,-0.004002,-0.004175,0.006758,-0.002309,0.999966,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.445676088,-0.496461,0.209357,-0.003940,-0.004178,0.006747,-0.001848,0.999967,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.450001001,-0.496376,0.209333,-0.003897,-0.004171,0.006732,-0.001531,0.999967,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.455498934,-0.496272,0.209301,-0.003844,-0.004164,0.006715,-0.001141,0.999968,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.460011005,-0.496194,0.209276,-0.003800,-0.004160,0.006704,-0.000831,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.465683699,-0.496109,0.209246,-0.003742,-0.004149,0.006699,-0.000453,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.469753742,-0.496058,0.209225,-0.003701,-0.004139,0.006702,-0.000189,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.475670099,-0.495993,0.209198,-0.003642,-0.004131,0.006709,0.000164,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.479869366,-0.495955,0.209182,-0.003604,-0.004132,0.006717,0.000391,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.485665083,-0.495908,0.209163,-0.003552,-0.004127,0.006719,0.000701,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.490329742,-0.495875,0.209151,-0.003512,-0.004115,0.006713,0.000942,0.999969,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.495540619,-0.495840,0.209138,-0.003469,-0.004106,0.006711,0.001196,0.999968,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.499848843,-0.495810,0.209129,-0.003432,-0.004105,0.006714,0.001395,0.999968,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.505662203,-0.495766,0.209121,-0.003381,-0.004104,0.006718,0.001649,0.999968,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.510114431,-0.495728,0.209118,-0.003340,-0.004105,0.006720,0.001834,0.999967,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.515516520,-0.495675,0.209117,-0.003285,-0.004117,0.006728,0.002038,0.999967,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.519821405,-0.495628,0.209119,-0.003242,-0.004134,0.006737,0.002184,0.999966,1.197624e-06,-1.719078e-07,1.662966e-07,-6.784705e-09,-6.833465e-08,-3.592223e-08,-1.719078e-07,1.358577e-06,-8.150816e-10,9.507684e-08,1.034231e-08,9.503156e-08,1.662966e-07,-8.150816e-10,1.057780e-06,-6.216867e-08,-9.212325e-08,2.147216e-08,-6.784705e-09,9.507684e-08,-6.216867e-08,1.238644e-07,2.150665e-08,-4.085548e-08,-6.833465e-08,1.034231e-08,-9.212325e-08,2.150665e-08,7.435831e-08,-1.855786e-08,-3.592223e-08,9.503156e-08,2.147216e-08,-4.085548e-08,-1.855786e-08,9.657195e-08
1786181340.525678396,-0.496605,0.209427,-0.003708,-0.003799,0.006952,0.001425,0.999968,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.530105829,-0.496574,0.209439,-0.003678,-0.003819,0.006959,0.001556,0.999967,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.535679102,-0.496538,0.209455,-0.003642,-0.003843,0.006968,0.001697,0.999967,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.539778471,-0.496519,0.209466,-0.003616,-0.003860,0.006975,0.001781,0.999967,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.545676470,-0.496500,0.209481,-0.003577,-0.003876,0.006982,0.001894,0.999966,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.550118208,-0.496494,0.209490,-0.003546,-0.003883,0.006987,0.001971,0.999966,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.555741310,-0.496492,0.209502,-0.003506,-0.003894,0.006994,0.002063,0.999966,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.559794426,-0.496495,0.209508,-0.003478,-0.003904,0.007001,0.002125,0.999966,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.565673351,-0.496504,0.209514,-0.003440,-0.003917,0.007019,0.002195,0.999965,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.569932699,-0.496518,0.209516,-0.003414,-0.003926,0.007040,0.002230,0.999965,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.575747967,-0.496547,0.209515,-0.003377,-0.003936,0.007059,0.002267,0.999965,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.579855442,-0.496578,0.209512,-0.003349,-0.003943,0.007068,0.002284,0.999965,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
1786181340.585670471,-0.496634,0.209504,-0.003306,-0.003933,0.007074,0.002301,0.999965,1.186127e-06,-1.939114e-07,1.763910e-07,-1.312618e-08,-7.475809e-08,-2.922292e-08,-1.939114e-07,1.376055e-06,-2.756227e-08,1.104038e-07,1.166403e-08,7.943310e-08,1.763910e-07,-2.756227e-08,1.053339e-06,-6.748506e-08,-8.322488e-08,2.074818e-08,-1.312618e-08,1.104038e-07,-6.748506e-08,1.200911e-07,1.968663e-08,-3.674937e-08,-7.475809e-08,1.166403e-08,-8.322488e-08,1.968663e-08,8.354125e-08,-1.953877e-08,-2.922292e-08,7.943310e-08,2.074818e-08,-3.674937e-08,-1.953877e-08,8.862461e-08
