time_s,raw_x,raw_y,raw_z,raw_qx,raw_qy,raw_qz,raw_qw,bias_x,bias_y,bias_z,bias_qx,bias_qy,bias_qz,bias_qw
9.884004878999999733e+01,3.156913489073176606e+03,7.525373657686338902e+02,-4.318626346648465528e+02,-3.744386878602082996e-02,7.964593215387315295e-02,-2.356846173687887971e-02,9.958408556556781477e-01,8.364115129134317783e+01,2.071432957368953680e+02,-3.662445919813901440e-01,-1.149317359857753539e-02,7.804102545524950127e-03,-7.198918102306556266e-01,6.939472490808805683e-01
9.884438872299999446e+01,3.157311131341674809e+03,7.526647373143210871e+02,-4.319137946145356750e+02,-3.748569725113064244e-02,7.965895528956969118e-02,-2.353852682243493671e-02,9.958389483740834880e-01,8.365638495837993105e+01,2.071682321356350940e+02,-3.660737715761651634e-01,-1.152087303001173534e-02,7.840847744559001006e-03,-7.198978484096187902e-01,6.939401115704976197e-01
9.885005092599999443e+01,3.157829973127069479e+03,7.528309816877368803e+02,-4.319805575065885250e+02,-3.757334160632628400e-02,7.967522493785055004e-02,-2.349677214487139523e-02,9.958353298765861839e-01,8.367631250951582444e+01,2.072007623197031307e+02,-3.658581258686408599e-01,-1.158111846412142494e-02,7.911624148074053800e-03,-7.199054445828362292e-01,6.939304250128024432e-01
9.885428357099999630e+01,3.158217856261503584e+03,7.529553011713799151e+02,-4.320304706581685537e+02,-3.765435090504695020e-02,7.969341211091554578e-02,-2.346339112661622109e-02,9.958316018287826088e-01,8.369124624349345254e+01,2.072250776368585719e+02,-3.656968783564648606e-01,-1.163303802568836642e-02,7.979816328739418319e-03,-7.199102760912564625e-01,6.939237633457031595e-01
9.886008238799999503e+01,3.158749312848065529e+03,7.531256857918906462e+02,-4.320988537422814488e+02,-3.777681264445802156e-02,7.971748680035277423e-02,-2.340585014704463923e-02,9.958263909455078444e-01,8.371175560534382498e+01,2.072583897059234630e+02,-3.654686723502293400e-01,-1.171376743097475061e-02,8.081189294394807918e-03,-7.199092676326477314e-01,6.939222783632085223e-01
9.886441707599999518e+01,3.159146619019764330e+03,7.532530969908169709e+02,-4.321499747501953266e+02,-3.786747156697138628e-02,7.973817355371064231e-02,-2.335257825201471349e-02,9.958225421049808901e-01,8.372712246672246295e+01,2.072832906097149248e+02,-3.652957855095305129e-01,-1.177236745494242807e-02,8.158690586666055705e-03,-7.199013233286020164e-01,6.939286215470179542e-01
9.887014555899999380e+01,3.159671723329250653e+03,7.534215287236822860e+02,-4.322175460377430909e+02,-3.796867048699591185e-02,7.976075667658585888e-02,-2.327738630671737433e-02,9.958186406382220079e-01,8.374746891794742965e+01,2.073161968715282342e+02,-3.650722439229557303e-01,-1.184035109417373027e-02,8.244828514312666293e-03,-7.198866764521228978e-01,6.939416416064486670e-01
9.887437963499999682e+01,3.160059877671376853e+03,7.535460550512625559e+02,-4.322674971198406979e+02,-3.801754648321344077e-02,7.977854988662090585e-02,-2.323752852759582502e-02,9.958162814522133477e-01,8.376253133093909753e+01,2.073405164608028883e+02,-3.649086888808384388e-01,-1.187030785974988595e-02,8.290418187599577285e-03,-7.198854858875366469e-01,6.939418217444852655e-01
9.888015985500000227e+01,3.160589823385456839e+03,7.537161008923347936e+02,-4.323356964532242728e+02,-3.807922343936084170e-02,7.980824349463805367e-02,-2.319917045250934756e-02,9.958124399217310740e-01,8.378312672468851474e+01,2.073737125530112735e+02,-3.646852180629777673e-01,-1.190262581770333908e-02,8.352313183621671785e-03,-7.198946637209355792e-01,6.939310048623333893e-01
9.888412475600000562e+01,3.160953368649877575e+03,7.538327730554875643e+02,-4.323824809931797404e+02,-3.809623454083505001e-02,7.982701219360231748e-02,-2.317378973537677703e-02,9.958108758732016064e-01,8.379727502895515556e+01,2.073964814136804193e+02,-3.645304902768995992e-01,-1.190795979007966410e-02,8.375805856131292651e-03,-7.199004240642868924e-01,6.939246542687168562e-01
9.889004492700000526e+01,3.161496242347933730e+03,7.540070283808310023e+02,-4.324523345715631990e+02,-3.808951523013324320e-02,7.985309601181045380e-02,-2.312892950301777273e-02,9.958100845577466664e-01,8.381843280406089036e+01,2.074304788717101360e+02,-3.642895269321483886e-01,-1.189509861584553060e-02,8.387201959274901211e-03,-7.199027055619597881e-01,6.939223702956864859e-01
9.889432048800000530e+01,3.161888340978506221e+03,7.541329135352867752e+02,-4.325027858490753374e+02,-3.805343753731579154e-02,7.987039225160204314e-02,-2.309100572209374022e-02,9.958109568527105937e-01,8.383373988717899294e+01,2.074550330939109699e+02,-3.641129438281494046e-01,-1.186522945504439770e-02,8.372604539451168268e-03,-7.198990661370482380e-01,6.939268336058282971e-01
9.890004754000000275e+01,3.162413594378986090e+03,7.543015801937824563e+02,-4.325703814897070174e+02,-3.800233687054652143e-02,7.988735619368636520e-02,-2.304173755673251736e-02,9.958126887337434008e-01,8.385427538459764207e+01,2.074879241489528283e+02,-3.638864402574358836e-01,-1.182750811043091141e-02,8.346603879394717818e-03,-7.198952013957503615e-01,6.939318001525439650e-01
9.890450429899999563e+01,3.162822377463117391e+03,7.544328695605388475e+02,-4.326230006818927336e+02,-3.794742407168910647e-02,7.989074607044995002e-02,-2.300426905731645100e-02,9.958153771175503044e-01,8.387027943593271573e+01,2.075135201649391945e+02,-3.637214555604547650e-01,-1.179428191913802632e-02,8.308673409860035594e-03,-7.198922088337722514e-01,6.939359253710767339e-01
9.891005968999999709e+01,3.163331971120419894e+03,7.545965664465452392e+02,-4.326886073306368985e+02,-3.788887814414047817e-02,7.989467009948708620e-02,-2.297011461923937140e-02,9.958180799910452130e-01,8.389025907189380860e+01,2.075454267656355114e+02,-3.635254958496370037e-01,-1.175913579216154338e-02,8.267626100893599173e-03,-7.198976426436320963e-01,6.939313749933914144e-01
9.891446876499999519e+01,3.163736447442176541e+03,7.547265203774935571e+02,-4.327406806441133540e+02,-3.785784101752401321e-02,7.990033998031656481e-02,-2.294538495166834752e-02,9.958193756168542965e-01,8.390614010376748411e+01,2.075707511245691137e+02,-3.633688474466267859e-01,-1.174017296206405526e-02,8.247625840514895279e-03,-7.199042999434387413e-01,6.939250276000737960e-01
9.892007780000000139e+01,3.164251048383571742e+03,7.548918917149060235e+02,-4.328069192025204757e+02,-3.785171685007261005e-02,7.991463055763167733e-02,-2.290248077738779586e-02,9.958194493624737964e-01,8.392637858818454788e+01,2.076029711817971872e+02,-3.631558553679086199e-01,-1.173551491972264250e-02,8.251167516002955865e-03,-7.199063360431425806e-01,6.939229519544153346e-01
9.892421340900000359e+01,3.164630500775638666e+03,7.550138587291771728e+02,-4.328557504975867687e+02,-3.789468950655057455e-02,7.992718165504726635e-02,-2.287149104900638649e-02,9.958175199488501494e-01,8.394132709042439444e+01,2.076267306696996400e+02,-3.629867524483875174e-01,-1.176418765029347939e-02,8.288585664900047570e-03,-7.199105157017454681e-01,6.939176843247700788e-01
9.893005824099999757e+01,3.165166821633873042e+03,7.551862824139569739e+02,-4.329247641111123812e+02,-3.798995004433126932e-02,7.994856683921504337e-02,-2.283127441917645606e-02,9.958130965519488287e-01,8.396248770295255781e+01,2.076603143618333149e+02,-3.627416742720925291e-01,-1.182628393070883979e-02,8.368208528941946042e-03,-7.199204911928701600e-01,6.939053238411008184e-01
9.893418717400000162e+01,3.165545721338934072e+03,7.553081176131867096e+02,-4.329735243046421829e+02,-3.806488402988465053e-02,7.996494400950525383e-02,-2.280229062916391825e-02,9.958095841451874985e-01,8.397745706574549729e+01,2.076840416284684920e+02,-3.625712757235982076e-01,-1.187469969767056439e-02,8.430760419063246594e-03,-7.199274817626754031e-01,6.938964870848528532e-01
9.894008731799999623e+01,3.166087201830642243e+03,7.554822556989025770e+02,-4.330432211946661027e+02,-3.817428442806783395e-02,7.999653989639296525e-02,-2.275309738589887179e-02,9.958039838102464847e-01,8.399887271689613044e+01,2.077179501230932885e+02,-3.623411649280721125e-01,-1.194034278916073638e-02,8.527952794483498189e-03,-7.199320780466501590e-01,6.938894041809866575e-01
9.894442939699999329e+01,3.166485725012259081e+03,7.556104365101934945e+02,-4.330945303483849784e+02,-3.823254610601882486e-02,8.001946817722273286e-02,-2.271404607331694095e-02,9.958007979720968628e-01,8.401465063597633787e+01,2.077429049522523883e+02,-3.621841461399119000e-01,-1.197336641529324341e-02,8.583716928119112730e-03,-7.199324332110045299e-01,6.938877790473512164e-01
9.895006108299999426e+01,3.167002656366055817e+03,7.557767250934524554e+02,-4.331610908241194124e+02,-3.827358875799292959e-02,8.004554984989382949e-02,-2.266305491048144216e-02,9.957982869511960988e-01,8.403513910335695414e+01,2.077752692982769815e+02,-3.619858833012757349e-01,-1.199439578307220054e-02,8.629163111062142580e-03,-7.199310697792692393e-01,6.938882667838380813e-01
9.895445918999999435e+01,3.167406395430117300e+03,7.559066207262568469e+02,-4.332130753304407449e+02,-3.829161657662213947e-02,8.005869121028458268e-02,-2.262175628522486090e-02,9.957974765002255424e-01,8.405116032833923612e+01,2.078005422360866703e+02,-3.618289091665502499e-01,-1.200610516132570062e-02,8.649687329601928737e-03,-7.199284155968211918e-01,6.938905625271222233e-01
9.895991969099999608e+01,3.167907705018604247e+03,7.560679295470013130e+02,-4.332776159813083154e+02,-3.829703424447061105e-02,8.006152333370177010e-02,-2.257282565034316943e-02,9.957981508276284588e-01,8.407107422513951178e+01,2.078319196561062085e+02,-3.616263469658936858e-01,-1.201796917118097031e-02,8.653507028596078149e-03,-7.199261228407783930e-01,6.938926883060170248e-01
9.896427059100000179e+01,3.168307179666953743e+03,7.561964876165681062e+02,-4.333290415225807806e+02,-3.829607172553062266e-02,8.006227333305535043e-02,-2.254002662801198389e-02,9.957988704948127490e-01,8.408695896464332975e+01,2.078569221915712433e+02,-3.614598727235238118e-01,-1.202428656065383968e-02,8.651505948065850091e-03,-7.199283522455821593e-01,6.938902907596408154e-01
9.897017359699999872e+01,3.168849202185851482e+03,7.563709433748581432e+02,-4.333988236134393333e+02,-3.827596067433668842e-02,8.005822933089835891e-02,-2.249529137804871098e-02,9.958009804256444664e-01,8.410853270855771768e+01,2.078908488876161300e+02,-3.612392349510191170e-01,-1.202314919380161051e-02,8.631956096889048524e-03,-7.199303924405995314e-01,6.938884371840543519e-01
9.897423267300000305e+01,3.169221939148195816e+03,7.564909265126918854e+02,-4.334468174458904173e+02,-3.824883295947657108e-02,8.006066303304980314e-02,-2.246254611623815789e-02,9.958025662920950705e-01,8.412338020338167155e+01,2.079141823527097017e+02,-3.610933865689948119e-01,-1.200944679560690329e-02,8.612963591970510327e-03,-7.199297217241480418e-01,6.938896063669045544e-01
9.898005771600000458e+01,3.169756881593551498e+03,7.566631444271848750e+02,-4.335157045447798509e+02,-3.822238979277663845e-02,8.007506964748492551e-02,-2.241961057116878542e-02,9.958033908364224418e-01,8.414470781720783066e+01,2.079476719383115437e+02,-3.608910086417344565e-01,-1.199061668227471671e-02,8.602121858282994055e-03,-7.199320115640288620e-01,6.938876907227027324e-01
9.898427343299999848e+01,3.170144063277034093e+03,7.567878102319981508e+02,-4.335655661737405353e+02,-3.820135063628454786e-02,8.008639192129635154e-02,-2.239323182028633841e-02,9.958038811971136051e-01,8.416016067376540377e+01,2.079719109631059553e+02,-3.607462978321651081e-01,-1.197466117439302188e-02,8.593384077412002942e-03,-7.199368174387251740e-01,6.938830882332098771e-01
9.899005627600000423e+01,3.170675220340134274e+03,7.569588567519926983e+02,-4.336339640174331862e+02,-3.818362488909045338e-02,8.008983669658810423e-02,-2.235724672435506627e-02,9.958050925593570080e-01,8.418138182377819589e+01,2.080051607580651876e+02,-3.605418260771853789e-01,-1.196913805156893905e-02,8.580591964441464450e-03,-7.199442379768422606e-01,6.938756425900726166e-01
9.899435138699999470e+01,3.171069763312581017e+03,7.570859273442292761e+02,-4.336847650648530816e+02,-3.818994053190438720e-02,8.009164718239016045e-02,-2.233005735734622937e-02,9.958053148242375086e-01,8.419716139432304658e+01,2.080298570150467299e+02,-3.603844994428583859e-01,-1.197936197825576719e-02,8.584283176521587122e-03,-7.199503624553530434e-01,6.938690658685866541e-01
9.899989056600000481e+01,3.171578623891464758e+03,7.572498393324166273e+02,-4.337502882181843802e+02,-3.820990319262579371e-02,8.009130751810403237e-02,-2.229393476331290730e-02,9.958053857209349102e-01,8.421753406154077481e+01,2.080617103532928240e+02,-3.601835050337818811e-01,-1.200285994873174014e-02,8.595492789721473695e-03,-7.199581238392274152e-01,6.938604677992923353e-01
9.900419473600000231e+01,3.171974058100447564e+03,7.573772320879376139e+02,-4.338012122631753300e+02,-3.822259633207987506e-02,8.009463575051430084e-02,-2.226047369227570141e-02,9.958053794615807641e-01,8.423338080427363650e+01,2.080864659535944270e+02,-3.600329839382026553e-01,-1.201700306725653720e-02,8.605007430807457003e-03,-7.199602386420999034e-01,6.938579107128547419e-01
9.901005125000000362e+01,3.172512151672157415e+03,7.575506040734312592e+02,-4.338705180362144347e+02,-3.825815097325971359e-02,8.010435940515214792e-02,-2.221051797006326489e-02,9.958043474397463291e-01,8.425496250528578912e+01,2.081201538992528413e+02,-3.598375575929781967e-01,-1.204583785151396545e-02,8.634712622502571308e-03,-7.199608461839667184e-01,6.938564112915931448e-01
9.901458597200000611e+01,3.172928836068183955e+03,7.576848731062099205e+02,-4.339241924536704005e+02,-3.828430115875302436e-02,8.011551544084510867e-02,-2.217086974615968195e-02,9.958033284766286686e-01,8.427168855927322966e+01,2.081462388037129188e+02,-3.596916217743552080e-01,-1.206470792465429674e-02,8.659372379071571257e-03,-7.199605319031672224e-01,6.938561022246628740e-01
9.901993822999999395e+01,3.173420688685105233e+03,7.578433781747095281e+02,-4.339875465958568839e+02,-3.832717453093675841e-02,8.013002728002380226e-02,-2.213173099019185436e-02,9.958013822564998341e-01,8.429144668467135659e+01,2.081770221872545505e+02,-3.595156823956350278e-01,-1.209393991023011324e-02,8.697573518500378159e-03,-7.199660122484056179e-01,6.938494289393533077e-01
9.902416038500000184e+01,3.173808725880534439e+03,7.579684381344872008e+02,-4.340375245626465812e+02,-3.837402686891223241e-02,8.013365200297067892e-02,-2.210628158898523057e-02,9.957998514725935335e-01,8.430704552174641719e+01,2.082013018370234363e+02,-3.593722918645443354e-01,-1.213130722666450577e-02,8.731070824811431458e-03,-7.199748121270921342e-01,6.938392246693630971e-01
9.903006839699999375e+01,3.174351752583835150e+03,7.581434649014154274e+02,-4.341074628845126426e+02,-3.841146705754955315e-02,8.012875732780418148e-02,-2.207101088855266402e-02,9.957995842165963118e-01,8.432889008540695386e+01,2.082352732586940647e+02,-3.591691058499131284e-01,-1.217072760472248834e-02,8.751021627273862513e-03,-7.199861645903022911e-01,6.938265026709465877e-01
9.903438806500000169e+01,3.174748823330447976e+03,7.582714575312514853e+02,-4.341586028417967213e+02,-3.842879662318609418e-02,8.012766412799449123e-02,-2.203573825753627272e-02,9.957997847313135864e-01,8.434487218558977872e+01,2.082601123679618809e+02,-3.590200236809218404e-01,-1.219141741537031406e-02,8.760704934260687277e-03,-7.199873891663591818e-01,6.938247464827618227e-01
9.904006838799999457e+01,3.175271007294060382e+03,7.584397920700996565e+02,-4.342258591547143283e+02,-3.841460367112447399e-02,8.013029436909313574e-02,-2.198340011773301100e-02,9.958012774988675986e-01,8.436590022900975328e+01,2.082927807574949384e+02,-3.588263968754794586e-01,-1.219008709864002372e-02,8.750557755948502534e-03,-7.199830750211373420e-01,6.938293747014424584e-01
9.904420876499999338e+01,3.175651653808843548e+03,7.585625089607884775e+02,-4.342748886723497890e+02,-3.840188562902017988e-02,8.013224762513991573e-02,-2.194323157494611556e-02,9.958024968128605936e-01,8.438123592057254996e+01,2.083165970321221607e+02,-3.586880798391736125e-01,-1.218756803343979365e-02,8.741600600562332915e-03,-7.199784195609719717e-01,6.938343627774972155e-01
9.905005359599999792e+01,3.176189045540559619e+03,7.587357716115958510e+02,-4.343441039145659488e+02,-3.836081638170381336e-02,8.014516330118247323e-02,-2.189346643582116420e-02,9.958041357081118816e-01,8.440289783053961514e+01,2.083502189812611221e+02,-3.584884551068687752e-01,-1.216000781937145656e-02,8.719648711519183831e-03,-7.199754239905714615e-01,6.938382309917617841e-01
9.905459451599999454e+01,3.176606592042673128e+03,7.588704039372612442e+02,-4.343978768807318716e+02,-3.834886446587242037e-02,8.015052575256584322e-02,-2.186029241913103188e-02,9.958048932552578947e-01,8.441973803533161913e+01,2.083763385392204555e+02,-3.583265657512131885e-01,-1.215556710282802121e-02,8.713080389366004500e-03,-7.199779032099009601e-01,6.938358186977749975e-01
9.905987000400000397e+01,3.177091728090949800e+03,7.590268405224159096e+02,-4.344603501859771768e+02,-3.831304463278435712e-02,8.015604860364620998e-02,-2.182914985297857227e-02,9.958065106735909389e-01,8.443931502185606064e+01,2.084066807074500787e+02,-3.581339034778529551e-01,-1.213486014065001499e-02,8.689196719144712255e-03,-7.199848781337582215e-01,6.938292428893872987e-01
9.906429171499999597e+01,3.177498385282657182e+03,7.591579782309044049e+02,-4.345127189027834902e+02,-3.831265495305084118e-02,8.015536677040870084e-02,-2.180280727307263092e-02,9.958071576582300244e-01,8.445573198270157889e+01,2.084321114113367912e+02,-3.579736067670770128e-01,-1.214218985516222517e-02,8.686260457678373834e-03,-7.199920306734693964e-01,6.938217291721818780e-01
9.907005953799999531e+01,3.178028882956291000e+03,7.593290628235431541e+02,-4.345810469093153756e+02,-3.830579366764497867e-02,8.016505068048065952e-02,-2.176934958561887318e-02,9.958073740636322890e-01,8.447715733770746738e+01,2.084652881537599285e+02,-3.577755366923343061e-01,-1.213974627082681571e-02,8.685466763974514920e-03,-7.200015444572909207e-01,6.938119090983432269e-01
9.907444739299999981e+01,3.178432486888882977e+03,7.594592330855427917e+02,-4.346330435087102160e+02,-3.830855761649325231e-02,8.017152155301202066e-02,-2.174086890488985055e-02,9.958073690049090709e-01,8.449346446873470029e+01,2.084905313993329798e+02,-3.576371561565230284e-01,-1.214438369442119407e-02,8.689970115356172517e-03,-7.200070751999997354e-01,6.938060319902233930e-01
9.908005762099999458e+01,3.178948565334234445e+03,7.596256899961023237e+02,-4.346995407869840164e+02,-3.830254325735883703e-02,8.017547999376598011e-02,-2.169607402919022238e-02,9.958082586319051410e-01,8.451432497260819332e+01,2.085228117920242710e+02,-3.574704915344448786e-01,-1.214724272058536302e-02,8.686272500773481800e-03,-7.200079504446900147e-01,6.938051199441860328e-01
9.908423256800000445e+01,3.179332644913636614e+03,7.597495806248601866e+02,-4.347490283775143212e+02,-3.830081677132030071e-02,8.017821836849421679e-02,-2.166920401765825774e-02,9.958086896242395181e-01,8.452985758093812763e+01,2.085468356249209876e+02,-3.573447460517916174e-01,-1.215097107850979068e-02,8.685040906813674272e-03,-7.200132108923665841e-01,6.937996109156884250e-01
9.909004521299999624e+01,3.179867435198681960e+03,7.599220999858762298e+02,-4.348179218338532337e+02,-3.835033283967354684e-02,8.018568711566281815e-02,-2.164169007850434354e-02,9.958067808583256353e-01,8.455149894651169973e+01,2.085802830621822181e+02,-3.571563813694870748e-01,-1.218949585256218042e-02,8.722086079474822978e-03,-7.200297935317456766e-01,6.937812607961636457e-01
9.909458112699999788e+01,3.180284799026352630e+03,7.600567503602953821e+02,-4.348716776497453225e+02,-3.839620871627619225e-02,8.019523446230994446e-02,-2.162098016540268605e-02,9.958046940753185750e-01,8.456839944271980869e+01,2.086063843048182491e+02,-3.569986390275350363e-01,-1.222198838864165665e-02,8.758712597635361433e-03,-7.200435508885963953e-01,6.937659495659910247e-01
9.910004925699999490e+01,3.180787979890505994e+03,7.602190983969978788e+02,-4.349364852403845703e+02,-3.848554841702517965e-02,8.019495106227496339e-02,-2.157965650745256175e-02,9.958021644946252193e-01,8.458878445831577153e+01,2.086378527946294241e+02,-3.568068875297949472e-01,-1.229472810121158034e-02,8.819099551654044009e-03,-7.200505721749929089e-01,6.937566119717206714e-01
9.910427260400000193e+01,3.181176643221871927e+03,7.603445052033370075e+02,-4.349865493479093743e+02,-3.851686107535376435e-02,8.019871391976889086e-02,-2.154304933599754390e-02,9.958014434232478340e-01,8.460453548957119096e+01,2.086621611441958350e+02,-3.566645674707940583e-01,-1.232185023968415671e-02,8.842231952226714889e-03,-7.200509126815672900e-01,6.937554829240745180e-01
9.911005711500000359e+01,3.181709015653900678e+03,7.605162863115117489e+02,-4.350551383459716703e+02,-3.855677982570698131e-02,8.019919893393183397e-02,-2.149297929925690631e-02,9.958009414841247908e-01,8.462611301093321003e+01,2.086954595918973610e+02,-3.564832303588138518e-01,-1.236018833656681720e-02,8.868490551675085529e-03,-7.200513479485038948e-01,6.937540139971530850e-01
9.911426830300000290e+01,3.182096618557648071e+03,7.606413581836299045e+02,-4.351050826099878464e+02,-3.854819911102169705e-02,8.020410010330304706e-02,-2.146538601163592436e-02,9.958014741278946591e-01,8.464182510514766022e+01,2.087197037254496479e+02,-3.563580604557246012e-01,-1.235765719664691856e-02,8.863971581875075903e-03,-7.200559619638544628e-01,6.937493278964053101e-01
9.912004685399999460e+01,3.182628529958766649e+03,7.608129990473069029e+02,-4.351736183273096685e+02,-3.855877616763004473e-02,8.020934010390078084e-02,-2.143646265565287215e-02,9.958012656194830114e-01,8.466338945875455124e+01,2.087529712728994582e+02,-3.561829413531060196e-01,-1.237033434316916515e-02,8.872083477735218798e-03,-7.200695563998490423e-01,6.937348880582027144e-01
9.912434601799999712e+01,3.183024301286555328e+03,7.609407131024687487e+02,-4.352246062872843027e+02,-3.855608411798273905e-02,8.021429021830515926e-02,-2.141239432566340375e-02,9.958014889482255105e-01,8.467943787886520113e+01,2.087777209938957412e+02,-3.560461533207843754e-01,-1.237176251707680988e-02,8.871535480475095312e-03,-7.200773930017055902e-01,6.937267354213091375e-01
9.913005232800000499e+01,3.183549657585754176e+03,7.611102490712872850e+02,-4.352922820212210695e+02,-3.854980144127483771e-02,8.021165698240760589e-02,-2.138185379305237652e-02,9.958026005295163019e-01,8.470074518415655973e+01,2.088105717715257015e+02,-3.558575911388272006e-01,-1.237812886351770565e-02,8.862275270629072291e-03,-7.200887627757349696e-01,6.937149383766916255e-01
9.913424634899999432e+01,3.183935814486691015e+03,7.612348680998602504e+02,-4.353420252873698360e+02,-3.855177360249873592e-02,8.020550197297161843e-02,-2.135647283873586683e-02,9.958035646016003550e-01,8.471640908073979404e+01,2.088347188672666448e+02,-3.557180512161963737e-01,-1.239065437342051421e-02,8.857223271324548772e-03,-7.200954547583187093e-01,6.937078328205114053e-01
9.914004731100000356e+01,3.184469967653587446e+03,7.614072505572361251e+02,-4.354108363290293937e+02,-3.854632248346487322e-02,8.021380564237273747e-02,-2.132110341113270177e-02,9.958038647026332679e-01,8.473807628632242483e+01,2.088681234397968183e+02,-3.555287280443911180e-01,-1.239036969096772578e-02,8.856481118866686708e-03,-7.201039178627024473e-01,6.936990622452207100e-01
9.914414238899999532e+01,3.184847071110488741e+03,7.615289515797799140e+02,-4.354594195709914288e+02,-3.854896714240813038e-02,8.022089291469797212e-02,-2.129565218142459235e-02,9.958037360194980092e-01,8.475337310306015581e+01,2.088917081357791403e+02,-3.553989689798262019e-01,-1.239392261929304906e-02,8.861425756510278931e-03,-7.201098477112153340e-01,6.936927800150431977e-01
9.915004587100000322e+01,3.185390749043677260e+03,7.617044156093281799e+02,-4.355294665184111977e+02,-3.852114852318642979e-02,8.023369260888321697e-02,-2.125847401854513014e-02,9.958045756920383962e-01,8.477543023851623616e+01,2.089257104006017869e+02,-3.552153372514550989e-01,-1.237493999587929890e-02,8.848131149053280534e-03,-7.201165322943569036e-01,6.936863494055639512e-01
9.915426659599999937e+01,3.185779488397896785e+03,7.618298790875825262e+02,-4.355795508706836472e+02,-3.853540436171287026e-02,8.024218145684913761e-02,-2.123586036832065399e-02,9.958038226278018712e-01,8.479120432082669367e+01,2.089500205955883985e+02,-3.550834965522521869e-01,-1.238562946706323227e-02,8.862046248184212924e-03,-7.201256772714014209e-01,6.936764874589632646e-01
9.916004562300000202e+01,3.186311799303732187e+03,7.620016869664639216e+02,-4.356481279659805068e+02,-3.855372142685203896e-02,8.026119734922443349e-02,-2.121144807202150415e-02,9.958021014412942185e-01,8.481281105814123578e+01,2.089833049667975047e+02,-3.548979785180345625e-01,-1.239371092028508994e-02,8.885252279631371611e-03,-7.201425772730148944e-01,6.936585014401046578e-01
9.916431832300000337e+01,3.186705396600802487e+03,7.621287280201281646e+02,-4.356988314643775766e+02,-3.858730516165072288e-02,8.026688933235495704e-02,-2.118460536738064545e-02,9.958009132616306713e-01,8.482879100376972303e+01,2.090079129728489420e+02,-3.547574136980574111e-01,-1.242038828613970317e-02,8.910929681824435178e-03,-7.201500407094560963e-01,6.936499464089908029e-01
9.917017078400000685e+01,3.187244566137134370e+03,7.623027603089027480e+02,-4.357682872092623256e+02,-3.862649810396107108e-02,8.027945026341021251e-02,-2.114231055293426531e-02,9.957992800831464431e-01,8.485068481135964191e+01,2.090416205984013232e+02,-3.545643180192476485e-01,-1.244918180139026678e-02,8.944931959044432127e-03,-7.201560512698392813e-01,6.936427523474578694e-01
9.917426085399999636e+01,3.187621403026170356e+03,7.624243969989937568e+02,-4.358168323356583755e+02,-3.865078636352960173e-02,8.028915992039235838e-02,-2.111522598092354860e-02,9.957981295144779921e-01,8.486598772129212875e+01,2.090651787192535096e+02,-3.544304395445626032e-01,-1.246627291532796666e-02,8.967070023575170190e-03,-7.201618048927276305e-01,6.936361859566164689e-01
9.918006467799999371e+01,3.188156178426146198e+03,7.625970170535903208e+02,-4.358857291015710871e+02,-3.866847742532440735e-02,8.030097990521641027e-02,-2.107963734397389280e-02,9.957972436039957964e-01,8.488770611373226416e+01,2.090986100918073873e+02,-3.542460541801799034e-01,-1.247985891469591442e-02,8.985148305101766861e-03,-7.201711739240972410e-01,6.936259802517437123e-01
9.918420433999999375e+01,3.188537645486805559e+03,7.627201528494404101e+02,-4.359348792032285473e+02,-3.866994048409690132e-02,8.030926346739826471e-02,-2.105294284243976535e-02,9.957970834974129160e-01,8.490319934505863841e+01,2.091224568256649832e+02,-3.541190602851131408e-01,-1.248188257188658987e-02,8.990130827812243056e-03,-7.201764259788576705e-01,6.936204261838598839e-01
9.919006061499999305e+01,3.189077343111785467e+03,7.628943677604848972e+02,-4.360044167357729066e+02,-3.867005460601778688e-02,8.031653109987108019e-02,-2.100891083322453667e-02,9.957974228599171251e-01,8.492512091654404571e+01,2.091561929477340982e+02,-3.539396049250908560e-01,-1.248697712262304173e-02,8.992888787969213413e-03,-7.201794843456097439e-01,6.936171232612975412e-01
9.919428300799999931e+01,3.189466501052912008e+03,7.630199917220073758e+02,-4.360545549229018434e+02,-3.864771371599335509e-02,8.032685382982741873e-02,-2.098030707540857534e-02,9.957980605993113077e-01,8.494093048845877547e+01,2.091805169748493824e+02,-3.538071407228147169e-01,-1.247101191242739292e-02,8.982566364881171272e-03,-7.201827417095396644e-01,6.936141621298623772e-01
9.920005178399999579e+01,3.189998228998181276e+03,7.631916422095277994e+02,-4.361230579887611043e+02,-3.863720790579344699e-02,8.033525651235483289e-02,-2.093938581565074272e-02,9.957986517604862087e-01,8.496253478903567213e+01,2.092137485566020985e+02,-3.536225579660436380e-01,-1.246747837224217170e-02,8.978584658494430382e-03,-7.201869357810846140e-01,6.936099224570102528e-01
9.920448493899999676e+01,3.190406885039433746e+03,7.633235654438019537e+02,-4.361757023533514825e+02,-3.862701414849095682e-02,8.034853571412188533e-02,-2.091310488990001659e-02,9.957985281322889737e-01,8.497914036167125573e+01,2.092392858414628165e+02,-3.534774439399793189e-01,-1.245806595362356634e-02,8.978678746299923255e-03,-7.201935438126085831e-01,6.936032290663750599e-01
